i, score
246, 70.31221426992865
247, 70.33616075376247
248, 70.33616075376247
249, 70.40775027309046
250, 70.40775027309046
251, 70.40775027309046
252, 70.40775027309046
253, 70.43242978826996
254, 70.51586422820306
255, 70.71241371989164
256, 70.71241371989164
257, 70.71241371989164
258, 70.71241371989164
259, 70.71241371989164
260, 70.80796980098518
261, 70.71359510992113
262, 70.96706317676589
263, 70.98040686071982
264, 70.98040686071982
265, 70.98040686071984
266, 71.01186994059822
267, 70.98210828881547
268, 71.02316095282755
269, 71.02316095282755
270, 71.0048872780208
271, 70.98210828881547
272, 71.00605477264929
273, 71.06922025340383
274, 71.06922025340383
275, 71.00598926389033
276, 70.98210828881547
277, 71.08229265418468
278, 71.08661459925061
279, 71.08661459925061
280, 71.08661459925061
281, 71.11875922147445
282, 71.11875922147445
283, 71.13924004517513
284, 71.11875922147445
285, 71.14610758276676
286, 71.14610758276676
287, 71.15097048158157
288, 71.14045546987379
289, 71.24322426727836
290, 71.14148133991345
291, 71.14540928233284
292, 71.15468397655083
293, 71.15468397655083
294, 71.18231828978506
295, 71.12969284386054
296, 71.12985888292161
297, 71.12985888292161
298, 71.12985888292161
299, 71.12985888292161
300, 71.12985888292161
301, 71.13946047795007
302, 71.1592003617437
303, 71.24339030633944
304, 71.1592003617437
305, 71.16000466166255
306, 71.1592003617437
307, 71.24225819128704
308, 71.24225819128704
309, 71.23029535519359
310, 71.20514897532642
311, 71.21575415665576
312, 71.21575415665576
313, 71.22982849050594
314, 71.20902475317708
315, 71.20902475317708
316, 71.24547187449855
317, 71.21553759432327
318, 71.23100383839669
319, 71.30573312229967
320, 71.21553759432327
321, 71.22363153542265
322, 71.21965760997156
323, 71.27863071469267
324, 71.29853870854514
325, 71.29853870854514
326, 71.30663264964453
327, 71.3345176520224
328, 71.3345176520224
329, 71.29853870854514
330, 71.29853870854514
331, 71.29853870854514
332, 71.32588706983746
333, 71.32588706983746
334, 71.34614957484241
335, 71.34079194771336
336, 71.34129280065288
337, 71.35748881482681
338, 71.35748881482681
339, 71.35748881482681
340, 71.45166511502181
341, 71.51150385231556
342, 71.52466928505693
343, 71.52466928505693
344, 71.53276322615632
345, 71.53276322615632
346, 71.55163138659529
347, 71.52704425437409
348, 71.5611164063784
349, 71.52466928505693
350, 71.53276322615632
351, 71.52466928505693
352, 71.52850137729807
353, 71.52704425437409
354, 71.52466928505693
355, 71.54007501587235
356, 71.55208697030707
357, 71.55703383642488
358, 71.55703383642488
359, 71.55703383642488
360, 71.58195800947647
361, 71.57964128611343
362, 71.59209474782239
363, 71.55703383642489
364, 71.55703383642488
365, 71.73718663781271
366, 71.56512777752427
367, 71.63610043256016
368, 71.66778102362746
369, 71.66778102362746
370, 71.58069821888833
371, 71.63373863175644
372, 71.63373863175644
373, 71.58445152167504
374, 71.58445152167504
375, 71.58445152167504
376, 71.55703383642489
377, 71.59153568725074
378, 71.55703383642489
379, 71.66778102362746
380, 71.84615688116754
381, 71.84615688116754
382, 71.84615688116754
383, 71.84615688116754
384, 71.85972230244786
385, 71.84615688116754
386, 71.84615688116754
387, 71.85346867088357
388, 71.86876433085608
389, 71.86876433085608
390, 71.86876433085608
391, 71.86876433085608
392, 71.8664193861725
393, 71.8664193861725
394, 71.95427083628014
395, 71.95427083628014
396, 71.95427083628014
397, 71.91052795628784
398, 71.91052795628784
399, 71.9307904612928
400, 71.91238934492503
401, 71.94650689976511
402, 72.05867582004406
403, 72.09373673144157
404, 72.09512294136553
405, 72.09512294136553
406, 72.1625374027623
407, 72.06229429011397
408, 72.3204170782147
409, 72.3204170782147
410, 72.32331144929098
411, 72.36747334486017
412, 72.32041707821472
413, 72.3269299193609
414, 72.34239616343432
415, 72.37182941694508
416, 72.34302452790325
417, 72.3283746750804
418, 72.3283746750804
419, 72.33398249949504
420, 72.34921744134306
421, 72.33568646479642
422, 72.3283746750804
423, 72.33462714891508
424, 72.33462714891508
425, 72.35122156700137
426, 72.35122156700137
427, 72.35199612631753
428, 72.35122156700137
429, 72.35122156700137
430, 72.35122156700137
431, 72.35197128411764
432, 72.35197128411764
433, 72.39520843761035
434, 72.35197128411764
435, 72.37419703570963
436, 72.43247252517146
437, 72.37281405038028
438, 72.37281405038028
439, 72.37281405038028
440, 72.37477729696731
441, 72.37477729696731
442, 72.35197128411764
443, 72.40655535821892
444, 72.37813095813908
445, 72.37813095813908
446, 72.37813095813908
447, 72.47775026813196
448, 72.47775026813196
449, 72.47775026813196
450, 72.37813095813908
451, 72.45719755427436
452, 72.45719755427436
453, 72.39001307535796
454, 72.43573936362948
455, 72.48463587261628
456, 72.3916963794194
457, 72.40115918632742
458, 72.40115918632742
459, 72.39549993554152
460, 72.39818565056319
461, 72.47271394062766
462, 72.39818565056319
463, 72.48576405685932
464, 72.48576405685932
465, 72.49479161777167
466, 72.52100366010703
467, 72.5101973485871
468, 72.51216059517411
469, 72.5101973485871
470, 72.5101973485871
471, 72.5101973485871
472, 72.50783666190567
473, 72.50783666190567
474, 72.50783666190567
475, 72.50783666190567
476, 72.55182353251466
477, 72.59378886252527
478, 72.51855032908017
479, 72.50861137356418
480, 72.51226095781173
481, 72.50861137356418
482, 72.50861137356418
483, 72.50861137356418
484, 72.50861137356418
485, 72.51670531466357
486, 72.53478033920393
487, 72.51670531466357
488, 72.5161511228517
489, 72.5159231632802
490, 72.51305730582395
491, 72.5591240221377
492, 72.51221351839952
493, 72.5591240221377
494, 72.51661366517061
495, 72.51010082402442
496, 72.5129951951007
497, 72.5390181266036
498, 72.5390181266036
499, 72.5390181266036
500, 72.55562310546658
501, 72.55562310546658
502, 72.51010082402442
503, 72.51513715152872
504, 72.51010082402442
505, 72.53848326847061
506, 72.53848326847061
507, 72.55201851281977
508, 72.54220557741452
509, 72.5805126225855
