i, score
0, 57.571635193434545
1, 57.571635193434545
2, 57.77558290816584
3, 57.95095249189708
4, 57.95095249189708
5, 57.95095249189708
6, 57.96368024503227
7, 57.952816124299545
8, 57.953369583414315
9, 58.054157209652544
10, 58.054157209652544
11, 58.095561193667685
12, 58.095561193667685
13, 58.095561193667685
14, 58.104293918833285
15, 58.201239396156616
16, 58.201239396156616
17, 58.367703534886736
18, 58.367703534886736
19, 58.24962304686393
20, 58.22978118508612
21, 58.44374082517479
22, 58.44374082517479
23, 58.509595666714596
24, 58.679077386502435
25, 58.54504809213932
26, 58.55819392258807
27, 58.57230783113011
28, 58.57230783113011
29, 58.999134729478676
30, 58.999134729478676
31, 59.274695218236246
32, 59.274695218236246
33, 59.31620514808993
34, 59.31620514808993
35, 59.55448683793764
36, 59.59599676779132
37, 59.59599676779132
38, 59.45455187160818
39, 59.52150644998915
40, 59.52150644998915
41, 59.556792713404086
42, 59.556792713404086
43, 59.676708099225145
44, 59.676708099225145
45, 59.82988601205636
46, 59.87031055920318
47, 59.8094767093214
48, 59.87031055920318
49, 59.87031055920318
50, 59.8947702330066
51, 59.8947702330066
52, 60.31059808033899
53, 60.215062077177166
54, 60.215062077177166
55, 60.220748682173195
56, 60.30716122210457
57, 60.31059808033899
58, 60.31059808033899
59, 60.40827798470907
60, 60.40827798470907
61, 60.40827798470907
62, 60.40827798470907
63, 60.33298695873046
64, 60.59860119665484
65, 60.59860119665484
66, 60.52625539239651
67, 60.58653582081428
68, 60.689223821257244
69, 60.689223821257244
70, 60.689223821257244
71, 60.73812505233421
72, 60.78925510548737
73, 61.06904672518876
74, 61.11265263074836
75, 61.11265263074836
76, 61.35173210702395
77, 61.537898714137725
78, 61.537898714137725
79, 61.65881260495775
80, 61.715474703239465
81, 61.715474703239465
82, 61.770650980665344
83, 61.731912360290835
84, 61.72790569172232
85, 61.71905941098719
86, 61.71905941098719
87, 61.71990398040634
88, 61.82639145361915
89, 61.71905941098719
90, 61.79039058887431
91, 61.79039058887431
92, 61.81476997153356
93, 61.81476997153356
94, 61.90797034611616
95, 61.884412549845784
96, 61.884412549845784
97, 62.05766892115588
98, 62.03312444109562
99, 62.03312444109562
100, 62.03312444109562
101, 62.21999547930323
102, 62.11525435519069
103, 62.16101118507383
104, 62.2708286604703
105, 62.25863482846093
106, 62.25863482846093
107, 62.258783091866874
108, 62.292818237508435
109, 62.292818237508435
110, 62.292818237508435
111, 62.3365185078403
112, 62.3365185078403
113, 62.3365185078403
114, 62.34804713618288
115, 62.34804713618288
116, 62.34804713618288
117, 62.43935405472994
118, 62.43935405472994
119, 62.450860497346575
120, 62.46961086519914
121, 62.450860497346575
122, 62.54123011660594
123, 62.54123011660594
124, 62.54123011660594
125, 62.685739321136914
126, 62.54691955931935
127, 62.637914430590946
128, 62.637914430590946
129, 62.637914430590946
130, 62.66908224281138
131, 62.744964057381644
132, 62.71945998435666
133, 63.129156758662795
134, 63.13659347286678
135, 63.13659347286678
136, 63.141920030001984
137, 63.141920030001984
138, 63.141920030001984
139, 63.14539230412827
140, 63.25547692917651
141, 63.25547692917651
142, 63.35084783493731
143, 63.36276785691578
144, 63.36276785691578
145, 63.36276785691578
146, 63.364985771417096
147, 63.497071691390516
148, 63.36276785691578
149, 63.36276785691578
150, 63.36776914341722
151, 63.36776914341722
152, 63.47493954894723
153, 63.48132604259173
154, 63.5644101184143
155, 63.5644101184143
156, 63.5644101184143
157, 63.58083939812306
158, 63.5644101184143
159, 63.565767318559395
160, 63.565767318559395
161, 63.565767318559395
162, 63.565767318559395
163, 63.565767318559395
164, 63.702652491226544
165, 63.81620939040107
166, 63.826556985156216
167, 63.85123650033573
168, 63.85123650033573
169, 63.85123650033573
170, 63.94328000092784
171, 63.86540271827852
172, 64.14869958205576
173, 64.14869958205576
174, 64.14869958205576
175, 64.14869958205576
176, 64.18697893048012
177, 64.18697893048012
178, 64.2013673791338
179, 64.1971298454152
180, 64.1971298454152
181, 64.21165844565964
182, 64.21165844565964
183, 64.21165844565964
184, 64.20679151038597
185, 64.20679151038597
186, 64.20679151038597
187, 64.21030723959208
188, 64.21030723959208
189, 64.30042775981218
190, 64.20679151038597
191, 64.20679151038597
192, 64.20679151038597
193, 64.20679151038597
194, 64.20679151038597
195, 64.20679151038597
196, 64.20679151038597
197, 64.24223817198273
198, 64.34877098681974
199, 64.34877098681974
200, 64.34877098681974
201, 64.34911092486469
202, 64.44430698998157
203, 64.44430698998157
204, 64.45869543863523
205, 64.45869543863523
206, 64.44511837907508
207, 64.44511837907508
208, 64.44716932807431
209, 64.48056504067185
210, 64.48650780186387
211, 64.49913225994567
212, 64.66105268810455
213, 64.6725775542735
214, 64.6725775542735
215, 64.6725775542735
216, 64.5015670656415
217, 64.49913225994567
218, 64.6112769131087
219, 64.49913225994567
220, 64.52303882742918
221, 64.49983311829399
222, 64.49913225994567
223, 64.50542547730336
224, 64.50481844772024
225, 64.52990988344577
226, 64.52990988344577
227, 64.52990988344577
228, 64.52990988344577
229, 64.50361295570723
230, 64.50361295570723
231, 64.50500897272573
232, 64.50834034670301
233, 64.50361295570723
234, 64.50361295570723
235, 64.50361295570723
236, 64.58779605546188
237, 64.58779605546188
238, 64.58779605546188
239, 64.65546278832406
240, 64.58779605546188
241, 64.5919606424484
242, 64.59175485514662
243, 64.58811912992925
244, 64.58811912992925
245, 64.5884969138102
246, 64.58779605546188
247, 64.72163117253378
248, 64.72163117253378
249, 64.72163117253378
250, 64.72163117253378
251, 64.72163117253378
252, 64.73586645714994
253, 64.9958799968399
254, 64.8837314428055
255, 64.8837314428055
256, 64.8837314428055
257, 64.98376272703563
258, 64.98376272703563
259, 64.9865655223027
260, 64.98376272703563
261, 64.98376272703563
262, 64.98376272703563
263, 64.98376272703563
264, 64.98376272703563
265, 64.98376272703563
266, 64.98376272703563
267, 64.98376272703563
268, 64.99608705725726
269, 64.99608705725726
270, 64.99608705725726
271, 64.99608705725726
272, 65.00153000131918
273, 65.00153000131918
274, 65.08500257953851
275, 65.00510048348639
276, 65.00153000131918
277, 65.00153000131918
278, 65.00153000131918
279, 65.00153000131918
280, 65.12424471263884
281, 65.00153000131918
282, 65.00153000131918
283, 65.00153000131918
284, 65.0037479158205
285, 65.0037479158205
286, 65.0037479158205
287, 65.0037479158205
288, 65.01798320043666
289, 65.00802798100158
290, 65.00802798100158
291, 65.0404843159597
292, 65.03086288162791
293, 65.02226326561774
294, 65.00802798100158
295, 65.13074269232125
296, 65.00802798100159
297, 65.00802798100159
298, 65.00872292793413
299, 65.02241175301621
300, 65.02488894477807
301, 65.02488894477807
302, 65.04026969199593
303, 65.02488894477807
304, 65.02488894477807
305, 65.02488894477807
306, 65.02884865643843
307, 65.02884865643843
308, 65.13672732048565
309, 65.13672732048565
310, 65.13672732048565
311, 65.13961672080426
312, 65.13672732048565
313, 65.13672732048565
314, 65.19832577742021
315, 65.19832577742021
316, 65.27402791458638
317, 65.27402791458638
318, 65.27402791458638
319, 65.19832577742021
320, 65.19832577742021
321, 65.19832577742021
322, 65.19832577742021
323, 65.19962359212501
324, 65.19962359212501
325, 65.20626784467866
326, 65.20626784467866
327, 65.50234113945636
328, 65.26690469027747
329, 65.26690469027747
330, 65.26690469027747
331, 65.28042518227002
332, 65.26690469027747
333, 65.26690469027747
334, 65.26722776474486
335, 65.39956627195141
336, 65.40081905577394
337, 65.39956627195141
338, 65.39956627195141
339, 65.39956627195141
340, 65.41214422390219
341, 65.50945715229142
342, 65.50945715229142
343, 65.5220351042422
344, 65.5220351042422
345, 65.53721145010358
