i, score
0, 57.74028887745005
1, 57.7292424676543
2, 57.7292424676543
3, 57.7292424676543
4, 57.7292424676543
5, 57.7292424676543
6, 57.7292424676543
7, 57.7292424676543
8, 57.7292424676543
9, 57.7292424676543
10, 57.7292424676543
11, 57.7292424676543
12, 57.7292424676543
13, 57.7292424676543
14, 57.7292424676543
15, 57.7292424676543
16, 57.7292424676543
17, 57.7292424676543
18, 57.7292424676543
19, 57.7292424676543
20, 57.7292424676543
21, 57.7292424676543
22, 57.7292424676543
23, 57.7292424676543
24, 57.7292424676543
25, 57.7292424676543
26, 57.7292424676543
27, 57.7292424676543
28, 57.7292424676543
29, 57.7292424676543
30, 57.7292424676543
31, 57.7292424676543
32, 57.7292424676543
33, 57.7292424676543
34, 57.7292424676543
35, 57.7292424676543
36, 57.7292424676543
37, 57.7292424676543
38, 57.7292424676543
39, 57.7292424676543
40, 57.7292424676543
41, 57.7292424676543
42, 57.7292424676543
43, 57.7292424676543
44, 57.7292424676543
45, 57.7292424676543
46, 57.7292424676543
47, 57.7292424676543
48, 57.7292424676543
49, 57.7292424676543
50, 57.7292424676543
51, 57.7292424676543
52, 57.7292424676543
53, 57.7292424676543
54, 57.7292424676543
55, 57.7292424676543
56, 57.7292424676543
57, 57.7292424676543
58, 57.7292424676543
59, 57.7292424676543
60, 57.7292424676543
61, 57.7292424676543
62, 57.7292424676543
63, 57.7292424676543
64, 57.7292424676543
65, 57.7292424676543
66, 57.7292424676543
67, 57.7292424676543
68, 57.7292424676543
69, 57.7292424676543
70, 57.7292424676543
71, 57.7292424676543
72, 57.7292424676543
73, 57.7292424676543
74, 57.7292424676543
75, 57.7292424676543
76, 57.7292424676543
77, 57.7292424676543
78, 57.7292424676543
79, 57.7292424676543
80, 57.7292424676543
81, 57.7292424676543
82, 57.7292424676543
83, 57.7292424676543
84, 57.7292424676543
85, 57.7292424676543
86, 57.7292424676543
87, 57.7292424676543
88, 57.7292424676543
89, 57.7292424676543
90, 57.7292424676543
91, 57.7292424676543
92, 57.7292424676543
93, 57.7292424676543
94, 57.7292424676543
95, 57.7292424676543
96, 57.7292424676543
97, 57.7292424676543
98, 57.7292424676543
99, 57.7292424676543
100, 57.7292424676543
101, 57.7292424676543
102, 57.7292424676543
103, 57.7292424676543
104, 57.7292424676543
105, 57.7292424676543
106, 57.7292424676543
107, 57.7292424676543
108, 57.7292424676543
109, 57.7292424676543
110, 57.7292424676543
111, 57.7292424676543
112, 57.7292424676543
113, 57.7292424676543
114, 57.7292424676543
115, 57.7292424676543
116, 57.7292424676543
117, 57.7292424676543
118, 57.7292424676543
119, 57.7292424676543
120, 57.7292424676543
121, 57.7292424676543
122, 57.7292424676543
123, 57.7292424676543
124, 57.7292424676543
125, 57.7292424676543
126, 57.7292424676543
127, 57.7292424676543
128, 57.7292424676543
129, 57.7292424676543
130, 57.7292424676543
131, 57.7292424676543
132, 57.7292424676543
133, 57.7292424676543
134, 57.7292424676543
135, 57.7292424676543
136, 57.7292424676543
137, 57.7292424676543
138, 57.7292424676543
139, 57.7292424676543
140, 57.7292424676543
141, 57.7292424676543
142, 57.7292424676543
143, 57.7292424676543
144, 57.7292424676543
145, 57.7292424676543
146, 57.7292424676543
147, 57.7292424676543
148, 57.7292424676543
149, 57.7292424676543
150, 57.7292424676543
151, 57.7292424676543
152, 57.7292424676543
153, 57.7292424676543
154, 57.7292424676543
155, 57.7292424676543
156, 57.7292424676543
157, 57.7292424676543
158, 57.7292424676543
159, 57.7292424676543
160, 57.7292424676543
161, 57.7292424676543
162, 57.7292424676543
163, 57.7292424676543
164, 57.7292424676543
165, 57.7292424676543
166, 57.7292424676543
167, 57.7292424676543
168, 57.7292424676543
169, 57.7292424676543
170, 57.7292424676543
171, 57.7292424676543
172, 57.7292424676543
173, 57.7292424676543
174, 57.7292424676543
175, 57.7292424676543
176, 57.7292424676543
177, 57.7292424676543
178, 57.7292424676543
179, 57.7292424676543
180, 57.7292424676543
181, 57.7292424676543
182, 57.7292424676543
183, 57.7292424676543
184, 57.7292424676543
185, 57.7292424676543
186, 57.7292424676543
187, 57.7292424676543
188, 57.7292424676543
189, 57.7292424676543
190, 57.7292424676543
191, 57.7292424676543
192, 57.7292424676543
193, 57.7292424676543
194, 57.7292424676543
195, 57.7292424676543
196, 57.7292424676543
197, 57.7292424676543
198, 57.7292424676543
199, 57.7292424676543
200, 57.7292424676543
201, 57.7292424676543
202, 57.7292424676543
203, 57.7292424676543
204, 57.7292424676543
205, 57.7292424676543
206, 57.7292424676543
207, 57.7292424676543
208, 57.7292424676543
209, 57.7292424676543
210, 57.7292424676543
211, 57.7292424676543
212, 57.7292424676543
213, 57.7292424676543
214, 57.7292424676543
215, 57.7292424676543
216, 57.7292424676543
217, 57.7292424676543
218, 57.7292424676543
219, 57.7292424676543
220, 57.7292424676543
221, 57.7292424676543
222, 57.7292424676543
223, 57.7292424676543
224, 57.7292424676543
225, 57.7292424676543
226, 57.7292424676543
227, 57.7292424676543
228, 57.7292424676543
229, 57.7292424676543
230, 57.7292424676543
231, 57.7292424676543
232, 57.7292424676543
233, 57.7292424676543
234, 57.7292424676543
235, 57.7292424676543
236, 57.7292424676543
237, 57.7292424676543
238, 57.7292424676543
239, 57.7292424676543
240, 57.7292424676543
241, 57.7292424676543
242, 57.7292424676543
243, 57.7292424676543
244, 57.7292424676543
245, 57.7292424676543
246, 57.7292424676543
247, 57.7292424676543
248, 57.7292424676543
249, 57.7292424676543
250, 57.7292424676543
251, 57.7292424676543
252, 57.7292424676543
253, 57.7292424676543
254, 57.7292424676543
255, 57.7292424676543
256, 57.7292424676543
257, 57.7292424676543
258, 57.7292424676543
259, 57.7292424676543
260, 57.7292424676543
261, 57.7292424676543
262, 57.7292424676543
263, 57.7292424676543
264, 57.7292424676543
265, 57.7292424676543
266, 57.7292424676543
267, 57.7292424676543
268, 57.7292424676543
269, 57.7292424676543
270, 57.7292424676543
271, 57.7292424676543
272, 57.7292424676543
273, 57.7292424676543
274, 57.7292424676543
275, 57.7292424676543
276, 57.7292424676543
277, 57.7292424676543
278, 57.7292424676543
279, 57.7292424676543
280, 57.7292424676543
281, 57.7292424676543
282, 57.7292424676543
283, 57.7292424676543
284, 57.7292424676543
285, 57.7292424676543
286, 57.7292424676543
287, 57.7292424676543
288, 57.7292424676543
289, 57.7292424676543
290, 57.7292424676543
291, 57.7292424676543
292, 57.7292424676543
293, 57.7292424676543
294, 57.7292424676543
295, 57.7292424676543
296, 57.7292424676543
297, 57.7292424676543
298, 57.7292424676543
299, 57.7292424676543
300, 57.7292424676543
301, 57.7292424676543
302, 57.7292424676543
303, 57.7292424676543
304, 57.7292424676543
305, 57.7292424676543
306, 57.7292424676543
307, 57.7292424676543
308, 57.7292424676543
309, 57.7292424676543
310, 57.7292424676543
311, 57.7292424676543
312, 57.7292424676543
313, 57.7292424676543
314, 57.7292424676543
315, 57.7292424676543
316, 57.7292424676543
317, 57.7292424676543
318, 57.7292424676543
319, 57.7292424676543
320, 57.7292424676543
321, 57.7292424676543
322, 57.7292424676543
323, 57.7292424676543
324, 57.7292424676543
325, 57.7292424676543
326, 57.7292424676543
327, 57.7292424676543
328, 57.7292424676543
329, 57.7292424676543
330, 57.7292424676543
331, 57.7292424676543
332, 57.7292424676543
333, 57.7292424676543
334, 57.7292424676543
335, 57.7292424676543
336, 57.7292424676543
337, 57.7292424676543
338, 57.7292424676543
339, 57.7292424676543
340, 57.7292424676543
341, 57.7292424676543
342, 57.7292424676543
343, 57.7292424676543
344, 57.7292424676543
345, 57.7292424676543
346, 57.7292424676543
347, 57.7292424676543
348, 57.7292424676543
349, 57.7292424676543
350, 57.7292424676543
351, 57.7292424676543
352, 57.7292424676543
353, 57.7292424676543
354, 57.7292424676543
355, 57.7292424676543
356, 57.7292424676543
357, 57.7292424676543
358, 57.7292424676543
359, 57.7292424676543
360, 57.7292424676543
361, 57.7292424676543
362, 57.7292424676543
363, 57.7292424676543
364, 57.7292424676543
365, 57.7292424676543
366, 57.7292424676543
367, 57.7292424676543
368, 57.7292424676543
369, 57.7292424676543
370, 57.7292424676543
371, 57.7292424676543
372, 57.7292424676543
373, 57.7292424676543
374, 57.7292424676543
375, 57.7292424676543
376, 57.7292424676543
377, 57.7292424676543
378, 57.7292424676543
379, 57.7292424676543
380, 57.7292424676543
381, 57.7292424676543
382, 57.7292424676543
383, 57.7292424676543
384, 57.7292424676543
385, 57.7292424676543
386, 57.7292424676543
387, 57.7292424676543
388, 57.7292424676543
389, 57.7292424676543
390, 57.7292424676543
391, 57.7292424676543
392, 57.7292424676543
393, 57.7292424676543
394, 57.7292424676543
395, 57.7292424676543
396, 57.7292424676543
397, 57.7292424676543
398, 57.7292424676543
399, 57.7292424676543
400, 57.7292424676543
401, 57.7292424676543
402, 57.7292424676543
403, 57.7292424676543
404, 57.7292424676543
405, 57.7292424676543
406, 57.7292424676543
407, 57.7292424676543
408, 57.7292424676543
409, 57.7292424676543
410, 57.7292424676543
411, 57.7292424676543
412, 57.7292424676543
413, 57.7292424676543
414, 57.7292424676543
415, 57.7292424676543
416, 57.7292424676543
417, 57.7292424676543
418, 57.7292424676543
419, 57.7292424676543
420, 57.7292424676543
421, 57.7292424676543
422, 57.7292424676543
423, 57.7292424676543
424, 57.7292424676543
425, 57.7292424676543
426, 57.7292424676543
427, 57.7292424676543
428, 57.7292424676543
429, 57.7292424676543
430, 57.7292424676543
431, 57.7292424676543
432, 57.7292424676543
433, 57.7292424676543
434, 57.7292424676543
435, 57.7292424676543
436, 57.7292424676543
437, 57.7292424676543
438, 57.7292424676543
439, 57.7292424676543
440, 57.7292424676543
441, 57.7292424676543
442, 57.7292424676543
443, 57.7292424676543
444, 57.7292424676543
445, 57.7292424676543
446, 57.7292424676543
447, 57.7292424676543
448, 57.7292424676543
449, 57.7292424676543
450, 57.7292424676543
451, 57.7292424676543
452, 57.7292424676543
453, 57.7292424676543
454, 57.7292424676543
455, 57.7292424676543
456, 57.7292424676543
457, 57.7292424676543
458, 57.7292424676543
459, 57.7292424676543
460, 57.7292424676543
461, 57.7292424676543
462, 57.7292424676543
463, 57.7292424676543
464, 57.7292424676543
465, 57.7292424676543
466, 57.7292424676543
467, 57.7292424676543
468, 57.7292424676543
469, 57.7292424676543
470, 57.7292424676543
471, 57.7292424676543
472, 57.7292424676543
473, 57.7292424676543
474, 57.7292424676543
475, 57.7292424676543
476, 57.7292424676543
477, 57.7292424676543
478, 57.7292424676543
479, 57.7292424676543
480, 57.7292424676543
481, 57.7292424676543
482, 57.7292424676543
483, 57.7292424676543
484, 57.7292424676543
485, 57.7292424676543
486, 57.7292424676543
487, 57.7292424676543
488, 57.7292424676543
489, 57.7292424676543
490, 57.7292424676543
491, 57.7292424676543
492, 57.7292424676543
493, 57.7292424676543
494, 57.7292424676543
495, 57.7292424676543
496, 57.7292424676543
497, 57.7292424676543
498, 57.7292424676543
499, 57.7292424676543
